correct/anomalous;ra;dec;parallax;pmra;pmdec;astrometric_excess_noise;ruwe;phot_g_mean_mag;phot_bp_rp_excess_factor;bp_rp
1;219.84527771488078;-61.07461339102354;-10.413707116474209;9.683383961429758;3.4374469437519632;7.638654;1.731041;20.647985;;
1;219.8473495381835;-61.073848386725636;-0.20849803686693621;-4.17282474018602;-2.3666388299842254;0.0;0.97098;19.726202;1.4206378;1.8571873
1;219.84548237277346;-61.07386194610086;0.5391514259297584;-8.250064312391418;-2.4498207677572945;0.050860178;1.0632228;15.926936;1.2401406;1.1616516
1;219.8435862653242;-61.071529824409346;0.3132620581526483;-7.028713283003243;-3.153393508973161;0.7282903;1.1021556;17.161493;2.1893172;3.3813467
1;219.8315450696841;-61.070763814965375;0.22864423439411638;-3.9276479946003047;-3.482235505473577;0.0;0.9835097;17.492039;1.2708241;1.611866
1;219.8386901743208;-61.06933574652058;0.46477607006642285;-3.8930616509652785;-3.810921418042156;0.2377495;1.0429261;17.921618;1.290772;1.631794
1;219.84257650194795;-61.0686152045095;0.3338356076385991;-7.145386861497357;-3.603367523282512;0.33440274;1.1889628;16.847599;1.3599877;1.7556009
1;219.8445053871223;-61.068184189608004;0.4430519239108923;-6.794275507543578;-3.677169840840952;0.0;0.962307;20.0034;1.39558;1.7809734
1;219.83418347704975;-61.06916179153689;0.32500486344888296;-5.443474394254522;-2.5560210941811787;0.0;1.0517422;17.060497;1.2771966;1.5977955
1;219.84455944675707;-61.066863458540006;0.3248843570614297;-3.5333384390478253;-1.0567117997422077;0.0;0.9880535;17.376478;1.3211405;1.7816219
1;219.85393241987185;-61.0656338060645;0.4359481312406652;-4.919898477691284;-2.908558937198378;0.13387357;1.014055;17.783304;1.2681819;1.6527004
1;219.8491051120904;-61.06162700780005;0.4058684600403337;-7.8708965122088514;-5.264282312430314;0.0;1.0100943;14.811828;1.2972379;1.6797934
1;219.8367976436378;-61.07081118013839;0.25823802729761663;-5.790147521002023;-3.237073260990552;0.0;1.001744;15.24092;1.3525715;2.0729895
1;219.84886976154743;-61.07156759365274;-0.49800848206709136;-6.823559783537485;-8.021171484470218;0.0;1.0278071;20.335146;1.4701539;2.1582642
1;219.86150237837853;-61.07028529887514;2.0450210504737765;-15.051135249304414;-9.050959852314339;2.47788;1.0112463;20.75686;2.296496;2.7162018
1;219.8449989767355;-61.082365875094894;;;;4.7687535;;21.12215;;
1;219.8461964578862;-61.07824307085546;0.45493895584186783;-6.603539029857379;-4.200404997344469;1.8116099;1.0455687;20.280111;;
1;219.8496163247305;-61.06370524569201;0.5280802319589275;-2.9144121385000408;-7.651224187099328;0.0;1.0083965;18.065968;1.2645898;1.567091
1;219.8596707733243;-61.06955476716496;0.23486167409863265;-6.464287835375242;-2.684922170598448;0.94494975;1.0891514;17.182415;3.8437607;2.4235
1;219.81175622500686;-61.0696089273606;0.3224209393227123;-5.9630211028709175;-1.2651511087846883;0.0;0.96764743;14.696085;1.3614446;2.1926422
1;219.8171121538691;-61.065052605419396;0.3708791887897522;-6.290599099618198;-3.4376075099381613;0.0;1.0081271;13.553486;1.3044124;1.7707624
1;219.82450126842988;-61.07239057637628;0.38230586438483205;-5.341457808202805;-2.7133562834074363;0.14836784;1.0163589;17.348936;1.305739;1.5840492
1;219.7991912840031;-61.07418322116523;0.43032794617338715;-5.702223941817409;-1.589121658168073;1.1354042;1.0391133;19.134928;1.9344443;3.0255375
1;219.81393661603406;-61.078829601540676;-0.1765130650086409;-4.701398382505184;-0.3779265894071666;1.386291;1.0532115;19.801977;;
1;219.81773866932414;-61.07534428771528;-0.061594873579139495;-6.421332748448166;-3.582198624499614;0.67871696;1.0087978;18.32623;2.0438595;3.811304
1;219.8219347140565;-61.06752303700796;-0.15560530585067775;-6.7491550495852;-2.626666912246344;1.0204885;1.0700991;19.7158;1.7572438;3.2111454
1;219.81061781293175;-61.08072536933091;0.293698320404131;-5.470363011163409;-2.5721879639995846;0.0;0.98395145;19.778776;1.8615991;2.2158146
1;219.81149144558364;-61.079331530689714;0.3301324844735679;-5.389248453699963;-2.942117951010788;0.0;0.9566573;17.934885;1.307087;1.9812965
1;219.81334990085927;-61.07872035103877;;;;0.0;;21.081894;;
1;219.81286123757027;-61.07683278301018;1.4477656275725286;-3.7826274614354043;-0.5805350229586206;3.831545;1.157219;20.532728;;
1;219.8120952874477;-61.07669320165852;-0.340765279288241;-5.073071645318947;-0.8650979657758023;0.0;1.0293038;20.003664;1.9663168;2.5510445
1;219.81726592799583;-61.07536229951222;0.36370733657901844;-5.4490955373581365;-5.5833766924494554;0.0;0.98973805;19.650059;;
1;219.8237089735321;-61.07389137237703;0.39092473842670633;-13.845392396469087;-4.991078139168629;0.0;0.99351364;18.041008;1.24959;1.6098118
1;219.82090710093263;-61.0740540546894;-0.38457540149800823;-7.626205945139307;-5.0638135279904635;1.901178;1.1881374;20.156393;;
1;219.8205442742695;-61.07427294545229;1.8092294104499609;-7.1984949880389735;-1.118983638584869;2.6374981;1.4256691;19.565565;1.9497236;2.3916264
1;219.81107524636752;-61.07520973390594;0.5497432974956795;-6.672937639513377;-2.691656271868114;0.13470489;1.0118166;19.231825;1.256942;2.2748737
1;219.82355019237096;-61.07297828071208;1.3542571011783038;-0.8862693768987329;-1.5708352616062484;2.671258;1.4172637;19.59372;1.5642492;2.339035
1;219.81974651452117;-61.073397709102785;0.6720649933601239;-7.381423497490293;-3.5529877119588718;0.0;0.9931782;18.323366;1.2423933;1.6206417
1;219.81493101072854;-61.073781838585404;0.2607812316113045;-4.194708799681438;-2.329645090248998;1.2663183;1.3612298;18.456009;1.3901613;1.7449646
1;219.82542330978785;-61.071993817122326;0.6121601644533213;-7.5490771033542865;-7.545864383635783;0.81549484;1.0220371;19.490366;1.432506;1.696476
1;219.8184324716927;-61.07246868175826;-0.167583397961626;-4.617046412132858;-3.0939124018343676;1.23119;1.05746;19.725504;1.2592744;2.21694
1;219.8186249843044;-61.07147663888115;0.7666226388801676;-6.884054737594338;-4.1391766110224335;0.54875875;0.98368603;19.608034;1.2828296;2.4004765
1;219.81894755852318;-61.070621355181736;0.34522280148082063;-5.9342761050237325;-4.1911744412196255;0.25127715;1.0204338;18.730146;1.2842393;2.146204
1;219.80477163029818;-61.07171794677276;-0.16626654780409014;-7.640637709949432;-3.608181696705715;0.58929574;1.2302425;17.341276;1.8701285;2.167945
1;219.80653366317412;-61.072566592109;;;;2.9471092;;21.000093;;
1;219.8041335472778;-61.07181696982614;0.11339920155124009;-6.655882147152732;-2.5420117198994596;0.12991385;1.015055;18.266273;;
1;219.82523248192226;-61.06954423653964;0.8877431368347122;-5.102368296636918;-2.0769837431505134;0.0;1.0103946;19.72302;1.1387459;1.8454418
1;219.82048129379044;-61.06976108605155;;;;2.0471165;;20.557274;;
1;219.8208835008898;-61.06970300694797;0.6912951521083793;-6.788187658051717;-3.3297496951711256;0.68694365;1.1997751;18.181494;1.6042147;1.8597851
1;219.8220192315;-61.06978511595446;0.805267997332002;-5.626189256660385;-2.1975889371653947;1.5736759;1.116084;19.288595;;
1;219.8215202328735;-61.069982178322185;0.7522899955528558;-6.380913696369454;-1.2425294903205053;0.0;0.9944755;19.727531;;
1;219.79538440209598;-61.07201113425215;0.639461095745625;-5.064942959406169;-1.9542117980469689;0.0;1.0126861;18.579224;1.4738307;1.7703209
1;219.81967715200778;-61.06841000090754;0.09545292379419157;-5.938064061989504;-3.3026885651227174;1.4558579;1.0361634;19.922028;1.3711598;2.7442951
1;219.79534069299706;-61.071156335060216;-0.2497326794906289;-5.749973959598446;-2.3358568493118845;3.0647151;1.1557299;20.730906;;
1;219.79495173968826;-61.071535155577024;0.515572012737589;-4.947829495459194;-2.6425358666769347;0.5570058;1.039289;19.495558;;
1;219.81290168562842;-61.06875760161308;0.3332064914345223;-9.507273886931758;-2.445570842152121;0.0;0.97133946;18.220774;1.4462833;1.7691593
1;219.81617517031702;-61.067138606842995;0.41110202007700336;-7.249659152677847;-3.2727943899129213;0.6769912;1.0561415;19.682394;1.2734973;2.2080364
1;219.81608085551193;-61.06572026519874;0.3660108207858373;-6.81997147387627;-3.7358118641630114;2.3033085;1.0877277;19.9214;5.3296843;2.6007118
1;219.81733680546233;-61.06407526184789;0.7585584632024354;-4.935975193003234;-3.020249258877466;1.5785958;1.3362567;18.65962;1.8164418;1.6379356
1;219.81461662836185;-61.06402685597924;0.5040725843847297;-2.5492980249536585;-2.981791565375441;0.14600843;1.0061437;18.269707;1.3073803;1.7500191
1;219.81194291916685;-61.064295763052684;0.3545673098061015;-8.895045291601901;-3.6490172236434226;2.2278078;2.9493456;18.178406;1.6532576;2.4887314
1;219.807530180393;-61.064463505224964;-0.24994493567736042;-5.1979001083320435;-3.145819173407233;1.2906746;1.0817959;19.645142;1.3052241;2.2861938
1;219.81365432035668;-61.06210086349781;0.3492301736489938;-3.290062417005915;-2.648723605480545;0.0;1.0028168;18.35242;1.3631927;1.702919
1;219.81291125790625;-61.06132898751567;0.39232332233393913;-5.920437154010492;-3.185620990451507;0.31850114;1.0565661;17.611126;1.6926156;1.8189888
1;219.81360607787028;-61.06137643289882;0.5696136372339283;-5.603971109246128;-3.456110276780989;0.32913053;1.0306098;18.64295;;
1;219.80990225819755;-61.06169732324413;0.9454969668494752;-5.553336995488027;-3.6299431888065037;0.8723049;1.0408115;19.363306;1.1780368;2.5626392
1;219.8229837685057;-61.05611831777281;;;;3.788973;;20.86851;;
1;219.81090757041213;-61.06124078997255;0.33616422123767725;-9.590552387800063;-6.065294181267026;0.48554236;1.0270364;18.858246;1.2974036;1.9974155
1;219.8235221771706;-61.071496528501285;-0.1924461530492501;-4.484751170242284;-4.136899402355102;1.1671927;1.0049212;20.36294;1.5331819;1.9927368
1;219.8092040955994;-61.07923129599395;0.7566481639579311;-3.1958022720466888;-11.2771920516316;0.51326287;1.0252285;19.260786;1.2201724;1.6735363
1;219.8121479050998;-61.078407718866174;-0.011977822944467378;-8.5989336229885;-4.383294117930955;2.27579;1.1175288;20.269789;1.2556969;1.7858162
1;219.80447218297465;-61.076145253520735;0.38600038277455667;-6.976979145753228;-3.9446289869317552;1.281629;1.1375693;19.126503;1.586611;2.4813461
1;219.80611995575381;-61.07496430697589;0.13333095308576312;-12.377789204243435;-3.055132719228302;0.7686957;1.0608246;19.53135;1.4920632;1.9624481
1;219.79355604536465;-61.07238705363571;3.349889881242225;-42.451506064072724;-37.340287676183216;1.1931307;1.0936366;19.38844;1.7311622;2.818695
1;219.79279452323541;-61.0719762777459;0.256524844303166;-3.623182690641568;-1.5045235780816735;1.233753;1.0304737;20.16241;;
1;219.8141579632914;-61.07540379460633;0.21087700625373318;-4.909312814863713;-2.4670320290255705;1.1593565;1.0357907;20.083733;2.0939472;2.329647
1;219.80511437820164;-61.07352489041656;0.08683884522114324;-6.423854617787345;-3.1217964398044757;1.2088478;1.0855892;19.993486;1.1356214;1.8990536
1;219.80119089170066;-61.07167519219352;0.6018548161269134;-6.094017938766038;-3.815189730918328;0.37396282;1.0258163;19.958248;1.3043654;1.8682213
1;219.80385607590947;-61.071311882884444;-0.07202751679164987;3.8249923851683274;-2.343301316501106;2.3069837;1.1396385;20.2096;;
1;219.80385820699146;-61.07094174503913;-0.006322253219368907;-0.9918225060098939;-2.3479812656819936;0.8157737;1.0615019;18.93045;1.457354;1.9924183
1;219.81241219005088;-61.07180036977326;-0.2467182429757814;-4.565229208122895;-1.8017948926486578;1.2010173;1.0457557;20.13157;1.407078;2.2264595
1;219.80899319318246;-61.07081168487117;0.7545560214688386;-7.703682890397843;-1.9423716276876328;0.78725284;1.0361288;20.22212;2.396988;2.0700188
1;219.82094563523702;-61.06703883296614;;;;2.4718482;;20.951847;1.4296519;2.0677547
1;219.812760855419;-61.065827917760124;-1.1635771237602777;-9.08257838218909;-4.705241576845816;4.1588354;1.0589358;20.950886;2.4408534;2.3508244
1;219.81095419564244;-61.06754727078608;0.7448558429904863;-4.534150611296785;-2.4828570508801917;1.2560115;1.1628826;20.448412;1.311078;1.5351715
1;219.81548632398372;-61.06912064741038;;;;2.4307256;;20.98729;1.3187662;2.7209187
1;219.81381447028878;-61.06924848952485;0.07746161960997594;-5.191258014898099;-4.677381725279927;2.5121047;1.1482252;20.461092;1.8683388;1.7622967
1;219.81671223836332;-61.07037286655837;-1.0113564306723049;-7.729811506182615;-1.8028310042108142;0.9440338;1.0222341;20.462103;1.2788814;2.0604668
1;219.81945715964724;-61.07205857857097;-0.921301566891614;-6.741034948870967;-6.685859734579138;0.0;1.0387309;20.86181;;
1;219.80464104349213;-61.06903912553373;1.676980851575739;-5.555602365971204;-4.286656984779325;4.432841;1.2883725;20.561213;1.5852906;2.196268
1;219.81470370324945;-61.07277353291187;1.56687851942114;-3.5278689715102076;-3.9373544843682797;0.88554126;1.0468488;20.60177;1.5004535;1.8701763
1;219.80461263852106;-61.070327800866735;-2.414684056015955;-5.521830342183245;-1.6478033411674995;0.0;0.9094781;20.787199;1.7184591;2.919405
1;219.80788283959868;-61.07121495154418;-1.038318837891866;-4.419360570423479;-2.4058413629840616;0.0;0.965094;20.381443;2.081808;2.277607
1;219.81217546074615;-61.07325147688199;0.6738505861806985;-9.984705839683542;-9.200420296871014;0.7932472;1.0202192;20.391495;1.3247195;1.8308067
1;219.8023337053881;-61.07089607383271;-1.387322823899604;-4.009435226230501;-6.954063358273102;0.0;1.053016;20.863153;;
1;219.81591813429188;-61.075133119447834;2.4975436503164063;-6.634689120032199;-3.9468844458762007;0.0;0.9101455;20.458857;1.2351958;1.304615
1;219.80696503469676;-61.073604405947385;0.26724905597910736;-2.3493533146340932;-2.19056372700503;0.0;0.9848588;20.225647;1.1334866;2.0881405
1;219.80473189747914;-61.07512618890229;;;;1.8466073;;20.816015;;
1;219.8051835206521;-61.07477005500372;1.0167910630886077;-13.193906213570763;-4.012858394879627;1.5429854;1.0894915;20.692335;;
1;219.80512206270956;-61.07797580921896;0.3143329657890895;-5.288723080275524;-3.141961880484647;0.0;0.9906646;18.258863;1.5079198;1.8000126
1;219.8155557818119;-61.07240179642186;;;;19.921074;;21.08371;;
1;219.81330234003684;-61.077772136088434;1.2577206749591392;-3.8368538180006198;-2.7831507237201034;3.7219346;1.135203;20.834673;;
1;219.81419947144497;-61.06573051043815;;;;1.4543631;;21.050333;1.8734288;2.1993923
1;219.80297898440367;-61.07504533904668;-0.45021449772378597;-5.9493024111695085;-4.4497219621700435;4.0289226;1.2471247;20.927734;1.259521;1.4828625
1;219.80075465336878;-61.06938705641853;-1.8234996383724553;-4.97164873675615;-1.7078089056318646;0.87473065;1.0250194;20.88682;1.2065264;1.5186348
1;219.81118548420622;-61.08073072631948;1.4694689580502018;-7.149090354786887;-5.643662683862969;0.0;1.0312108;20.634092;;
1;219.81385185600845;-61.07951708278026;0.3642562911592862;-11.800715723938602;-2.1880578872919076;0.1713984;1.0174786;17.154032;1.362203;1.8488159
1;219.8150579690955;-61.079121719721456;0.43840304974930533;-5.060693400414862;-3.7348263958217998;0.17796168;1.0237458;18.097149;1.3869296;1.6107693
1;219.8115484279169;-61.077502879697604;0.4883609987079979;-5.5359869318787425;-3.3728370396179326;0.0;0.99688977;18.015047;1.2569388;1.6191196
1;219.7977149307422;-61.07498537779338;0.6294287910216116;-11.590519221111533;-7.699799383980592;0.0;0.9853216;14.740668;1.2560146;1.3427563
1;219.8108792868577;-61.07234448869166;0.29676267059334194;-6.311968921600781;-3.7442256001374226;0.0;1.030653;16.685318;1.353682;2.1496592
1;219.805537917861;-61.072191177684836;0.301423283593936;-4.995056792714202;-3.5184653509078925;0.054441437;1.0069711;16.682055;1.3674686;1.6857481
1;219.80779492121417;-61.070292887886666;0.2593498853953874;-2.7351836503758147;-7.3851500222960125;0.0;0.946992;15.934445;1.4261162;2.66366
1;219.81106458772248;-61.06988062570816;;;;1.0226668;;20.067938;;
1;219.81590847281257;-61.068268780037386;0.602814683248295;-2.798421730159445;-1.4812688966326248;0.0;0.98823553;19.310938;1.4534405;2.3078442
1;219.808366159244;-61.06755841938657;0.11163492355187728;-4.351330774690529;-3.4688067639659774;0.0;0.97204036;18.356035;1.4174303;1.6364441
1;219.80681345980295;-61.06688000307048;1.0031802493812094;-4.603916700800253;-6.953767871802324;0.0;1.0032208;15.198137;1.2305893;1.0885744
1;219.80929146464365;-61.06595267093989;0.27304657080960776;-7.05940145325139;-3.5433936936078334;0.109901905;1.0053784;17.83906;1.3039445;1.8678112
1;219.80475660475307;-61.06581737077545;0.22233650618839773;-5.261538962797934;-2.895372685151213;1.4886276;8.072425;15.033574;1.3673812;1.8093204
1;219.8116423167812;-61.064394259813724;-0.7966572190133788;-6.47763003105967;-3.590533893669055;1.1101601;1.0980012;19.800869;;
1;219.8155811624761;-61.06235134604275;0.009897034646928458;-8.422373649020578;-4.096209639656966;0.0;1.0127501;18.975048;;
1;219.8101116593782;-61.06285830878166;0.3558911477640958;-5.564533674338735;-3.334904190038114;0.0;1.0146185;17.041471;1.2560006;1.4130611
1;219.80258241562697;-61.07811972468239;0.2172949323613751;-5.392893943667312;-3.2237535276757234;0.10383115;1.318364;13.378384;1.2748697;1.4467478
1;219.81366017092807;-61.075363329417016;;;;3.5455234;;20.796011;4.5478745;2.374588
1;219.79709480395476;-61.07115669594728;0.7223280160637008;-10.039005234431862;-6.145912057342628;0.0;0.99878716;15.117879;1.2427888;1.2098274
1;219.8055863129854;-61.07073213068808;;;;5.120662;;21.02256;2.746534;2.9272614
1;219.81759751460862;-61.06869566152878;;;;6.2385383;;21.04407;;
1;219.8171142560845;-61.078201958822724;;;;7.6989694;;20.87929;;
1;219.80287504571297;-61.06994841648897;2.842643878521114;1.6416565572447939;0.5693940709326957;3.9692867;1.2476645;20.531996;2.0121953;1.895834
1;219.8236652250498;-61.06349989213757;0.18698125620722358;-3.036535105179561;-1.983505326062026;0.23632945;1.2318915;15.904238;1.4768605;2.5360117
1;219.83955410253088;-61.05793375682281;0.3243297069455911;-8.472667584002426;-2.39899965007213;0.14725485;1.0418981;16.516077;1.4667639;2.934538
1;219.82654624210028;-61.05432074492278;0.3530377653454153;-5.6546686655497655;-3.0718326452848643;0.0;0.972744;18.025799;1.3082849;1.9614677
1;219.820108460974;-61.05575986706825;-0.29067351065133756;-6.974217945916975;-3.9578244042793567;0.31148943;1.0129582;18.258617;1.5144917;2.387783
1;219.8225057639484;-61.05682106882524;0.1912566158993111;-8.747208891706286;-4.248327949901693;0.42432535;0.9538499;17.54633;1.706895;2.8261814
1;219.82287110264713;-61.05988461497659;0.1632921138956098;-5.3858931133758885;-1.3113541083883762;0.67373616;0.9588935;17.432915;1.7415831;4.317032
1;219.82517967553773;-61.068623482529354;-0.20201078014619195;-5.218981110545221;-3.8330252616679035;2.5596416;1.1186894;20.186756;;
1;219.83220544146687;-61.05154535153034;1.6278862706604638;-4.685253492179162;-5.229698364044713;2.7197266;1.461466;19.395628;2.0300853;3.6578789
1;219.83873015224628;-61.05313158115671;-2.1145476560166054;-8.438173136526553;-3.818671917480658;4.979817;2.7742586;19.197443;2.6331158;2.807209
1;219.83999168910066;-61.0648172941904;0.6046552708922414;-9.460378666495187;-4.251775321266072;3.01614;1.1976538;20.509085;;
1;219.82784831447472;-61.07111324770902;0.26522764183199715;-4.70488252437739;-2.9021664555732105;0.38904324;1.0815344;18.062588;1.2417498;1.6410427
1;219.83119963522373;-61.06945340586161;0.9671226154646902;-2.8478313138601363;-2.495879570762142;0.0;1.0461524;20.058632;1.5024259;2.390501
1;219.83242624446424;-61.06863072674094;-0.48051760504681357;-7.874061453780277;-6.449728038627037;1.552096;1.113355;19.875261;1.2710639;2.4196148
1;219.82607614275886;-61.06884731824359;0.28366194649272836;-4.473981312685147;-3.453244927840627;0.74789673;1.0258393;19.544378;1.9152184;3.3334484
1;219.82811732021986;-61.06641281890862;-0.9092672972603473;-4.3286090048095796;-3.45247265724114;1.5459687;1.001746;20.458052;;
1;219.8301666609005;-61.06633671260344;0.24810156306673167;-7.924471083904088;-2.3890884681441915;0.33093014;1.0792183;17.79589;2.4261358;2.1307697
1;219.82809947641425;-61.06710571252845;;;;0.20427057;;20.913918;;
1;219.83103117424037;-61.066756725214226;-0.11256375416024783;-3.442239277699474;-2.8899889138749666;1.0185635;1.1686255;18.577923;;
1;219.831854368087;-61.06743224324187;0.7836667486559523;-5.302989688672573;-5.487126917711605;0.5826453;1.1663748;18.252817;1.6421297;1.9705944
1;219.83696223866096;-61.06675751345344;-0.20255005027607415;-5.5515335717170995;-3.413488565666948;0.0;0.96623224;19.974443;1.3586216;2.2740726
1;219.82336839607677;-61.06735947615321;-0.20575426295815494;-6.076462534466037;-3.0005379337131726;0.0;1.0105447;19.296396;1.4914441;2.2813873
1;219.8248651690611;-61.06703142658435;-0.6969506057288073;-2.959900542127381;-1.728156793780349;1.6042678;1.0259148;20.006506;1.4063154;2.014164
1;219.83927258953807;-61.0645700291466;6.5028253177257795;-5.7227742433520365;-5.4048896735626695;5.0670013;1.3378222;20.684896;3.0583687;2.365923
1;219.83585438370218;-61.064593221283545;0.8426138076636562;-6.931185147968736;-5.895304335758176;0.19038843;1.0164349;18.717983;1.4013367;1.7982388
1;219.82837923132618;-61.06544676093682;0.4407847772458064;-7.926446350231442;-4.3760032506151;0.7436977;1.1195278;18.758324;1.4397708;1.6884937
1;219.83075928643305;-61.06474900199745;2.3545430552790387;-8.078052973077781;-5.349847215122457;0.0;1.0022396;20.212648;;
1;219.8298337764988;-61.06473731741046;0.35564458558501477;-4.11251900201904;-3.4316659013511543;0.44758397;1.122996;17.94916;1.4071043;1.6912479
1;219.82751048952542;-61.06432116475965;0.12486104616567736;-6.632552020282031;-3.5774409948213033;0.0;1.0206004;19.6376;1.3113942;2.014717
1;219.8210241929155;-61.06504766716509;;;;6.8790336;;20.841269;;
1;219.82119830611603;-61.06472788324886;0.34561758084202343;-5.209142236250851;-3.8399114954689706;0.38449866;1.0214187;19.640797;1.5805418;2.1787453
1;219.8298679948789;-61.06346879755901;0.24613967041183732;-5.624416182346407;-2.5758533407475652;0.33776483;1.0365785;19.220064;1.3055465;2.0545502
1;219.83337492020797;-61.06298352844297;-0.9917342907286776;-3.797077715258086;-1.855389666254922;3.3234444;1.4919989;19.66471;;
1;219.84014322697692;-61.06138294557923;0.1521417545101887;-3.7516920919633816;-1.7397984768705177;1.0135045;1.0531992;19.533627;1.4913462;2.2356834
1;219.8358679862589;-61.06153892855475;0.5411491597689083;-6.280424944937861;-2.659166870954856;0.644631;1.0118395;20.473066;1.2185707;1.735548
1;219.82966470764697;-61.06213938377367;0.20860751160353525;-4.349168895969826;-3.2435230245372786;0.28835803;1.0792124;17.668869;1.2376716;1.4339714
1;219.82663635328225;-61.061870923550764;0.10482813074697077;-3.0438887711302565;-1.936370746437055;1.6539229;1.3200407;19.04646;1.3204608;2.0070896
1;219.83348043707264;-61.06013121811372;0.6164952293659938;-4.721089180794768;-2.505442592242019;0.0;1.0318074;18.82146;1.3551012;2.2665615
1;219.81638829474417;-61.06233191342805;-0.20628292478393603;-6.937347955624933;-3.451131278865133;0.4864567;1.07706;18.299736;1.6589001;2.05871
1;219.82571013099263;-61.06081620214696;1.0234708618466724;-5.611386220824419;-5.818495436670875;0.0;1.0006047;19.34992;1.3666934;1.9326591
1;219.83935187871774;-61.05898002792825;0.9457466340732801;-7.021385026722115;-3.9372449046567013;0.5757828;1.0663989;19.713911;1.5376866;2.3137074
1;219.82463504616663;-61.0608873144521;0.36863828929581033;-4.932827655228763;-2.2853395726007966;0.0;0.9709433;19.717522;1.5692153;1.9285965
1;219.82229843354935;-61.061172324513464;0.6321392162130914;-2.552614423383959;1.8798099162819324;0.43023896;1.0765686;18.09379;1.2214649;1.4992447
1;219.84154936053258;-61.05747109549177;0.9935014091604425;-4.900555487975905;-2.0241159286903665;0.7905933;1.0240729;20.198263;;
1;219.8409222435183;-61.05743244306201;0.4834993924736163;-4.874292277522376;-2.5195567481138417;0.52730554;1.0403087;18.837357;1.9231712;2.3610287
1;219.8307626466143;-61.058573587768;-0.03741327749043005;-6.7740183829563945;-4.859330895285179;1.906845;1.1672897;19.74908;1.3559645;2.5887089
1;219.82412203932137;-61.0587438709729;0.025207068767040892;-6.444366169600255;-3.3271605086109743;0.0;0.9613352;18.81183;1.4722934;2.1676884
1;219.822475594221;-61.05892502180903;-0.24090661958253726;-5.616779750398749;-2.401278274574707;0.0;1.029119;18.535059;1.6884468;1.8168831
1;219.8377049887906;-61.056845426728685;0.5590144853340729;-2.0504006411052846;-1.0820198041316758;0.38547748;1.0128032;19.965023;1.2725294;2.1771011
1;219.82018451861205;-61.0587377300717;-1.2270127707797172;-7.241197866309321;-5.201113611458599;0.0;1.0415913;20.337315;12.881647;1.2136555
1;219.8193853260488;-61.058045800024814;0.3925163302596675;-1.9164271371865818;-3.92523777138819;0.24777375;1.327583;15.799586;1.6003485;1.1490583
1;219.82611176925542;-61.05649433818698;0.9131809268852957;-3.6821557525476125;1.3073550352443646;2.8085115;2.349032;18.495422;1.7104274;2.0753822
1;219.83014919328338;-61.05570487641192;0.02474954518540185;-6.261047783369468;-3.85102850745429;0.7811857;1.0345674;18.990213;1.5709951;1.9915676
1;219.83150783695845;-61.0554772839597;0.5008058511473094;-4.8064374178506295;-2.7709401459785123;0.24464704;1.0700002;17.621717;1.6178561;1.5647774
1;219.83375406295204;-61.054857980662625;-0.11751939709636108;-8.001297068529357;-3.876612178466577;0.95498866;1.0371704;19.366947;1.500152;2.8408642
1;219.8229832491723;-61.05508361536869;0.5066536191347926;-5.178340727696388;-3.0519181573711025;0.0;0.930054;19.195614;1.3201238;1.7608566
1;219.83081943011908;-61.05317300145008;0.05859097714877206;-5.235524564283291;-2.652303821793311;0.42257768;0.99367553;19.989962;1.2147645;2.20533
1;219.8327490922948;-61.05142077623645;-1.1777830785245165;-1.5901530118592295;-3.2764336032339347;1.813585;1.0336614;20.498316;;
1;219.83438979307547;-61.05113440164408;-0.15669452549621338;-6.275437032968637;-3.6229077105804435;1.171932;1.0572661;20.028906;1.5379356;2.2432003
1;219.83449019590753;-61.04999537659052;0.210602143028815;-5.712588190703337;-0.9783886386048333;2.4335458;2.1847553;18.510124;2.4313247;2.5617008
1;219.84317305187523;-61.06095093699726;0.47171687615793095;-8.580214403119559;-5.260988867067969;1.1113759;1.029886;20.300325;1.1011869;1.9039516
1;219.8411871004123;-61.057971985695175;-0.009640135783751308;-8.664073029280143;-4.053604079281925;0.0;0.9518215;20.10474;;
1;219.82734391335725;-61.069309415075075;-0.2783267366389942;-4.91599949153687;-3.789574056632827;2.512998;1.0972316;20.397013;1.2374234;1.8147354
1;219.8370602411646;-61.062036729466925;0.23113696770123968;-6.966253834114912;-2.610494848980757;1.1714134;1.050718;20.181679;1.3803495;1.8914852
1;219.82458149371377;-61.0566578555693;1.3686921182810252;-4.777842544096664;3.4937898638674514;1.6925495;1.0406176;20.394234;;
1;219.8336560883041;-61.05780930340493;-0.13474721611122045;-1.7097627011629188;-2.032875162764193;2.2327747;1.1231592;20.318272;1.1244377;1.7303028
1;219.84549589553768;-61.059023418012615;-0.4389461947322251;-6.53865779275057;-2.7805220154969583;2.1922185;1.1093239;20.314774;1.4878582;2.0375767
1;219.8348097383277;-61.052210229094904;0.26725962578471874;-6.936011036142345;-1.7903756433692475;2.3697817;1.109941;;;
1;219.83730159777895;-61.05550921440241;2.305744124008168;-2.9058994215963354;-0.4841714643666595;2.7000868;0.94129145;20.796328;1.7168065;2.129593
1;219.83470918745283;-61.05726760948819;;;;0.0;;21.155857;0.6081485;3.1130028
1;219.82916692153057;-61.05695701947411;0.6193680227068598;-4.43218557698109;-2.640202291304086;2.2217336;1.0851666;20.485952;1.3634418;2.3760338
