correct/anomalous;ra;dec;parallax;pmra;pmdec;astrometric_excess_noise;ruwe;phot_g_mean_mag;phot_bp_rp_excess_factor;bp_rp
1;34.07429591820606;89.02282583722891;0.8538388604830787;1.0370610826348652;1.4471697768194534;0.0;0.97625566;17.852697;1.2849207;1.7011299
1;34.609369983260905;89.03455933832235;1.1506214682229516;-5.029108876166276;1.1987696138490196;0.7560786;1.0681059;19.395689;1.4434323;2.2247143
1;36.687913366394966;89.01830619153914;1.1663605885684838;12.840783579144068;-4.4537583147112505;0.94369173;1.0974237;19.164555;1.3513682;2.3149605
1;37.211937400879734;89.01848367248205;;;;0.0;;21.046207;2.6243231;1.5950718
1;36.95485472302106;89.01631761056007;1.8554058090290344;13.972329415836395;-3.2295987951831577;0.029219339;1.1074027;13.691713;1.2304986;1.1584644
1;35.8487404098219;89.01899569540157;0.17404814881943342;0.4431495865072821;-1.4189651008018174;0.3378944;1.0931745;18.02302;1.2239014;1.1411057
1;36.24413995542692;89.01646619356029;-0.0435365751643383;0.8038069499494114;9.291499966203562;0.7172468;1.0611606;19.699123;1.222772;1.420187
1;37.58039858023744;89.03909889103119;-0.44527302094166354;-0.3899536672778146;1.3231462560927534;2.2475913;1.1127045;20.350105;1.3845235;1.6410885
1;37.34080211519058;89.03292176937799;0.31666425492927647;7.594235652327255;0.028118056721206243;0.0;1.0076815;18.483944;1.2099876;1.0878983
1;38.00175879256276;89.02670765444755;0.05287354037480885;2.1518227250788344;0.8175987033951141;0.014186908;1.0232447;15.238721;1.3000592;1.7356968
1;37.061785360751706;89.04484388470777;0.5216658331033672;-1.6272324800081186;1.3167091720412691;0.0;0.99174625;18.194185;1.2501678;1.3397179
1;37.279801870452935;89.05424523508218;;;;0.0;;20.942358;1.8692812;2.1032429
1;37.189804186789715;89.05295650798813;0.1462423882900484;-1.8957489131227157;3.726467607143489;0.36229116;1.1395719;17.143852;1.3061875;1.5739441
1;35.33584984994545;89.02590214069109;1.062043465078912;-10.064213395922458;-5.486825830664436;0.17555325;1.3172617;15.089483;1.2276795;1.0997629
1;35.703450121268595;89.03736681765392;0.337737680876017;5.98133727939682;3.36048363602083;0.0;1.0147477;18.204294;1.2130145;0.97964287
1;35.134950354174286;89.0418560636545;0.36942855771990357;3.0757404735253178;3.037155084498665;0.0;0.9878035;17.641806;1.2144747;1.1167297
1;34.60955734262019;89.03604885635454;-0.006201819254037789;-1.5099183362150317;5.912205039829378;1.5524149;1.057079;20.528166;1.3468212;1.1635323
1;35.62606490824393;89.05201677195548;0.3582505333291083;-0.38296910915207705;2.053203673131707;0.55506486;1.0513588;19.066381;1.245845;1.256691
1;35.874747306816;89.05356560295934;;;;0.0;;21.02905;2.3092103;0.98324585
1;36.30263322852314;89.04733015049952;0.35272171176426087;-4.5332170430878485;1.2641227103706463;0.15802513;1.0078428;18.20882;1.2444865;1.2898197
1;36.51660674083422;89.07474458738763;;;;1.2357904;;20.95688;1.4103249;1.5222435
1;42.685503404751245;89.03120808311441;1.0417349438761665;16.173842109233338;-0.6047418969296151;0.0;1.0074856;19.890957;1.451007;2.323923
1;42.685753970232255;89.02415634469894;;;;0.0;;20.939276;2.0148473;1.7032433
1;45.346209103894715;89.04583439152259;1.8384406200597168;11.229684626295647;-5.077946346732211;1.59552;1.0866926;20.350662;1.5130591;2.262926
1;45.07133539889476;89.041826438187;0.5505414000805895;0.12362054173028647;3.397963945118853;0.5368329;1.0390315;19.525326;1.2031056;1.734457
1;45.889247432884936;89.05594331839245;1.4197646702002376;-6.168957418326881;25.204703701955207;0.0;0.95894676;15.726517;1.2767408;1.527977
1;44.626170279018005;89.04443907194678;0.2042625667589899;-0.44616633933113137;-0.6880986167352288;0.30163464;1.0168144;19.609365;1.2526653;1.8026714
1;44.59804654686509;89.04357473839127;0.8323286508062713;-0.5478695739777759;11.350993024321868;0.4725131;1.0419374;19.367052;1.3865087;2.2624474
1;44.75739821138755;89.04233555081169;0.3756753895822605;0.331763985725363;0.40490040380390696;0.5794852;1.0631421;19.018147;1.2091027;1.4582005
1;43.61676231989527;89.0391397870722;;;;0.0;;20.994179;6.757923;-0.8509731
1;43.360554470485525;89.04531503180297;0.4921968385446718;-4.791535182781636;5.384416333572811;0.0;1.0251744;17.181133;1.252739;1.3363495
1;43.260579224799216;89.04489581422024;0.7528639474529918;-13.012734941009521;11.111639009423838;1.1090645;1.0981642;20.16673;1.617013;2.2919712
1;45.23604647074547;89.05266620223806;0.22408130734098552;-3.030556401326029;5.977157929611609;0.786794;1.044384;20.461716;1.3341752;2.3470173
1;44.95830872540595;89.0616583816868;0.6887166736502802;-0.6108701847804103;-1.1437993372729824;0.0;0.9964303;16.312334;1.2596562;1.3820286
1;45.49795553518239;89.06984413003505;2.634795793716698;16.38796022637409;-14.468434555271772;0.0;0.9687286;20.43227;1.724526;2.9510803
1;44.48233852009915;89.06814020585864;2.5187648007526495;0.7591133274519717;-0.09584532948801693;2.1162164;1.1304854;20.615871;1.9021331;2.2852097
1;44.79364247604081;89.0755665376143;2.294202408507747;11.896676718809472;-6.888556083934259;0.0;1.0028242;20.378939;1.6745186;2.2978249
1;45.076244314919805;89.07409782665053;;;;1.1080735;;20.97823;1.4351025;1.1495571
1;50.223875354481734;89.09346729101313;0.8808447053270512;-0.738138535792132;3.080216693377999;0.036437925;0.9996245;16.36006;1.2550772;1.3665524
1;50.77310487282708;89.10869587489;0.20385354935244698;14.88026290712698;-3.4246699792657593;0.0;0.9893878;17.306929;1.2079306;1.0148048
