correct/anomalous;ra;dec;parallax;pmra;pmdec;astrometric_excess_noise;ruwe;phot_g_mean_mag;phot_bp_rp_excess_factor;bp_rp
1;79.09267807708896;45.937190522788605;-0.01986209445710113;-1.6875104969781431;-1.1074183970089952;2.4019368;1.0947683;20.280739;1.1354066;0.9555893
1;79.09117899257859;45.9369692770979;-0.04041898817267431;0.4451949085513581;-1.6067813121385994;0.0;0.9969211;18.999943;1.1798362;1.5389271
1;79.09282941447819;45.9362186136921;-0.9070702178053401;2.580100615399363;-3.091028385249156;0.0;0.9697862;20.536116;1.6151114;1.2778797
1;79.0954630567282;45.93524909776508;0.31969906833029965;-0.03416680015753773;0.6135289741134975;0.0;1.027885;20.255209;1.6831921;0.5262623
1;79.08756859278506;45.95002370457574;0.8417578443905537;3.6275790159247205;-1.8906888543961418;0.10965845;0.9568713;18.325876;1.4547715;1.5426922
1;79.08604650919234;45.949647840892986;0.15279739300417694;1.85989590330389;-0.8109301339841013;0.0;0.9681939;18.68349;1.2923822;1.3286076
1;79.0830784105179;45.947793103486376;-0.18813630557076344;-0.007925861157573558;-0.7551165308723156;0.56181365;1.0098302;19.537893;1.4122494;1.1353035
1;79.08128566603752;45.944740475358316;-2.8415264855857676;1.5303784146483703;-0.43919590344868453;1.957543;1.1644169;20.693436;1.4931635;1.1055202
1;79.08105682501383;45.958403673360664;0.473942030929235;-0.7916259787086112;-4.198041205606728;0.0;0.9925591;16.480381;1.2478062;1.2169657
1;79.0844897847944;45.9650720492109;0.416773029542594;0.23527668743981556;-1.205604275677818;0.0;0.95561934;17.636564;1.4339916;1.0481377
1;79.07402141318119;45.95748878236716;-0.04838623261908795;-0.19302629702163226;0.6535600234392193;0.457589;1.0847193;18.735565;1.3678889;1.190731
1;79.07536818982885;45.94876717755736;0.4011982614641146;-0.6437378944239269;-3.123489131626642;0.17607544;1.0100008;17.826023;1.2976136;1.45331
1;79.08503053987968;45.958678945614984;-4.669765965636557;-0.003905793766256476;0.13971541305410012;1.0462327;1.0260942;20.618727;1.9058485;1.1224022
1;79.06467829339793;45.96479213275948;0.042241568320433645;0.39895347347788557;0.26871212502298475;0.0;1.01319;16.908125;1.2224624;0.82834244
1;79.06363607876135;45.96216509724899;0.40132565156302813;-2.8808211533934163;0.6604412864314166;0.0;0.93436015;17.73247;1.265738;1.2647476
1;79.07270651405524;45.97146367652967;0.6514236837397579;-0.6350135977797289;-1.1707956807022653;0.0;1.024677;14.047364;1.2104745;0.86848354
1;79.07353920878914;45.97150637347254;0.6059221536816914;0.6532642795914406;0.0743216225176892;0.0;0.9907928;18.493332;;
1;79.0664009148371;45.96311495059226;0.7259827028177116;0.44075512702822706;-1.9911025164728078;0.0;0.99667317;19.701273;1.2670648;1.370079
1;79.06798787370772;45.957878087226305;0.15467520796723633;0.794120276106977;-2.4515758462913846;0.0;1.0343641;17.84789;1.2824368;1.2612629
1;79.07283127523561;45.965034820247645;;;;0.0;;20.708174;1.7211474;2.1839218
